document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,2,1,Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade,,,,,,,,,24,pdf_tabela,"TABELA p.24 | linha=""Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade""",70.0,Sofá 01 lugar
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,2,2,Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade,,,,,,,,,24,pdf_tabela,"TABELA p.24 | linha=""Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade""",42.10526315789474,Sofá 02 lugares
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,2,3,"Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade",,,,,,,,,54,pdf_tabela,"TABELA p.54 | linha=""Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade""",24.615384615384613,Sofá 03 lugares
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,1,"Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade",,,,,,,,,54,pdf_tabela,"TABELA p.54 | linha=""Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade""",61.53846153846154,Mesa reta
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,2,Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade,,,,,,,,,24,pdf_tabela,"TABELA p.24 | linha=""Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade""",15.873015873015873,Mesa reta
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,3,"Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade",,,,,,,,,54,pdf_tabela,"TABELA p.54 | linha=""Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade""",61.53846153846154,Mesa reta
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,4,"Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade",,,,,,,,,54,pdf_tabela,"TABELA p.54 | linha=""Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade""",61.53846153846154,Mesa em L
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,5,"5 MESA DO TIPO EM""L"" – 1,60 UNID.",,,,,,,,,103,pdf_tabela,"TABELA p.103 | linha=""5 MESA DO TIPO EM""L"" – 1,60 UNID.""",19.04761904761905,Mesa em L
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,6,1 6 CADEIRAREFEITÓRIO 409933 Unidade 2723 R$ R$,,,,,,,,,81,pdf_tabela,"TABELA p.81 | linha=""1 6 CADEIRAREFEITÓRIO 409933 Unidade 2723 R$ R$""",13.793103448275858,Mesa gerencial
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,7,"3 7 MESAGERENCIAL-COM ARMÁRIO –1,80 601721 Unidade 971 R$ R$",,,,,,,,,89,pdf_tabela,"TABELA p.89 | linha=""3 7 MESAGERENCIAL-COM ARMÁRIO –1,80 601721 Unidade 971 R$ R$""",14.08450704225352,Mesa gerencial
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,8,"8 MESA DO TIPO EM""L"" PRESIDÊNCIA UNID.",,,,,,,,,103,pdf_tabela,"TABELA p.103 | linha=""8 MESA DO TIPO EM""L"" PRESIDÊNCIA UNID.""",17.02127659574468,Mesa em L
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,9,"3 9 MESADEREUNIÃOREDONDA - 1,00 601423 Unidade 208 R$ R$",,,,,,,,,89,pdf_tabela,"TABELA p.89 | linha=""3 9 MESADEREUNIÃOREDONDA - 1,00 601423 Unidade 208 R$ R$""",21.33333333333333,Mesa redonda - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,10,"3 10 MESADEREUNIÃOREDONDA - 1,20 608485 Unidade 225 R$ R$",,,,,,,,,90,pdf_tabela,"TABELA p.90 | linha=""3 10 MESADEREUNIÃOREDONDA - 1,20 608485 Unidade 225 R$ R$""",21.05263157894737,Mesa redonda - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,11,"3 11 MESADEREUNIÃOREDONDA - 1,40 207637 Unidade 279 R$ R$",,,,,,,,,90,pdf_tabela,"TABELA p.90 | linha=""3 11 MESADEREUNIÃOREDONDA - 1,40 207637 Unidade 279 R$ R$""",21.05263157894737,Mesa redonda - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,12,"3 12 MESA PARAREUNIÕES–2,40 460900 Unidade 146 R$ R$",,,,,,,,,90,pdf_tabela,"TABELA p.90 | linha=""3 12 MESA PARAREUNIÕES–2,40 460900 Unidade 146 R$ R$""",15.873015873015873,Mesa - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,13,"3 13 MESA PARAREUNIÕES–3,50 260409 Unidade 102 R$ R$",,,,,,,,,90,pdf_tabela,"TABELA p.90 | linha=""3 13 MESA PARAREUNIÕES–3,50 260409 Unidade 102 R$ R$""",15.873015873015873,Mesa - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,14,"3 14 MESA PARAREUNIÕESPRESIDÊNCIA–3,00 437124 Unidade 74 R$ R$",,,,,,,,,91,pdf_tabela,"TABELA p.91 | linha=""3 14 MESA PARAREUNIÕESPRESIDÊNCIA–3,00 437124 Unidade 74 R$ R$""",13.698630136986296,Mesa - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,15,"3 15 MESA PARA REUNIÕESPRESIDÊNCIA–4,00 608338 Unidade 68 R$ R$",,,,,,,,,91,pdf_tabela,"TABELA p.91 | linha=""3 15 MESA PARA REUNIÕESPRESIDÊNCIA–4,00 608338 Unidade 68 R$ R$""",13.513513513513516,Mesa - reunião
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,16,"3 16 MESAREBATÍVEL– 1,20 399558 Unidade 232 R$ R$",,,,,,,,,91,pdf_tabela,"TABELA p.91 | linha=""3 16 MESAREBATÍVEL– 1,20 399558 Unidade 232 R$ R$""",13.333333333333329,Mesa rebatível
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,17,"3 17 MESAREBATÍVEL– 1,40 611900 Unidade 308 R$ R$",,,,,,,,,91,pdf_tabela,"TABELA p.91 | linha=""3 17 MESAREBATÍVEL– 1,40 611900 Unidade 308 R$ R$""",13.333333333333329,Mesa rebatível
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,18,"3 18 PAINELDIVISOR– 1,20 602556 Unidade 130 R$ R$",,,,,,,,,92,pdf_tabela,"TABELA p.92 | linha=""3 18 PAINELDIVISOR– 1,20 602556 Unidade 130 R$ R$""",10.909090909090907,Divisória
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,19,"3 19 PAINELDIVISOR– 1,40 622153 Unidade 132 R$ R$",,,,,,,,,92,pdf_tabela,"TABELA p.92 | linha=""3 19 PAINELDIVISOR– 1,40 622153 Unidade 132 R$ R$""",10.909090909090907,Divisória
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,20,"3 20 PAINELDIVISOR– 1,50 620756 Unidade 74 R$ R$",,,,,,,,,92,pdf_tabela,"TABELA p.92 | linha=""3 20 PAINELDIVISOR– 1,50 620756 Unidade 74 R$ R$""",11.111111111111114,Divisória
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,21,"3 21 PAINELDIVISOR– 1,60 425677 Unidade 169 R$ R$",,,,,,,,,92,pdf_tabela,"TABELA p.92 | linha=""3 21 PAINELDIVISOR– 1,60 425677 Unidade 169 R$ R$""",10.909090909090907,Divisória
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,22,22 de 31,,,,,,,,,54,pdf_text,"TEXTO p.54 | trecho=""22 de 31""",18.181818181818187,Armário locker
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,23,3 23 GAVETEIROVOLANTE 625410 Unidade 3930 R$ R$,,,,,,,,,93,pdf_tabela,"TABELA p.93 | linha=""3 23 GAVETEIROVOLANTE 625410 Unidade 3930 R$ R$""",12.307692307692307,Gaveteiro c/ rodízios
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,24,3 24 GAVETEIROFIXO 479936 Unidade 1094 R$ R$,,,,,,,,,93,pdf_tabela,"TABELA p.93 | linha=""3 24 GAVETEIROFIXO 479936 Unidade 1094 R$ R$""",12.0,Gaveteiro
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,25,25 ARMÁRIO BAIXO UNID.,,,,,,,,,104,pdf_tabela,"TABELA p.104 | linha=""25 ARMÁRIO BAIXO UNID.""",11.42857142857143,Armário baixo
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,26,3 26 ARMÁRIOMÉDIO 603765 Unidade 1562 R$ R$,,,,,,,,,94,pdf_tabela,"TABELA p.94 | linha=""3 26 ARMÁRIOMÉDIO 603765 Unidade 1562 R$ R$""",11.320754716981128,Armário médio
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,27,27 ARMÁRIO ALTO UNID.,,,,,,,,,104,pdf_tabela,"TABELA p.104 | linha=""27 ARMÁRIO ALTO UNID.""",12.121212121212125,Armário alto
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,28,3 28 ARMÁRIOALTOABERTO 387937 Unidade 1215 R$ R$,,,,,,,,,94,pdf_tabela,"TABELA p.94 | linha=""3 28 ARMÁRIOALTOABERTO 387937 Unidade 1215 R$ R$""",10.526315789473685,Armário alto
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,3,29,3 29 ARMÁRIOSUPERALTO 480995 Unidade 1669 R$ R$,,,,,,,,,94,pdf_tabela,"TABELA p.94 | linha=""3 29 ARMÁRIOSUPERALTO 480995 Unidade 1669 R$ R$""",10.714285714285708,Armário alto
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,4,1,Lote 4: Item 1: Poltrona Auditório 01 unidade,,,,,,,,,25,pdf_tabela,"TABELA p.25 | linha=""Lote 4: Item 1: Poltrona Auditório 01 unidade""",92.3076923076923,Poltrona de Auditório
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,4,2,Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade,,,,,,,,,24,pdf_tabela,"TABELA p.24 | linha=""Lote 2: Item 1: Sofá Operacional (01 lugar) 01 unidade""",32.09876543209876,Poltrona de Auditório - PMR
edital3,edital3.pdf,77b99c97cd0532f885080fa95faa8ead9b7757036ee2a0e890c2403a97202744,123,,,,,,,,,,,,,,,,Sim,Sim,,,,4,3,"Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade",,,,,,,,,54,pdf_tabela,"TABELA p.54 | linha=""Lote 3: Item 4: Mesa do Tipo “L” – 1,40 01 unidade""",27.84810126582279,Poltrona de Auditório - obeso
